card_id,user_id,created_at,card_type,status,plan_type
card_000441,u_00374,2023-10-10T00:00:00,virtual,active,free
card_000442,u_00375,2023-02-27T00:00:00,virtual,active,free
card_000443,u_00376,2023-05-10T00:00:00,virtual,active,free
card_000444,u_00377,2023-04-19T00:00:00,virtual,active,free
card_000445,u_00378,2024-08-15T00:00:00,virtual,active,smart
card_000446,u_00379,2024-04-26T00:00:00,virtual,blocked,free
card_000447,u_00380,2024-03-28T00:00:00,virtual,blocked,free
card_000448,u_00381,2023-07-13T00:00:00,virtual,active,free
card_000449,u_00382,2023-09-20T00:00:00,virtual,active,free
card_000450,u_00383,2023-04-29T00:00:00,virtual,active,free
card_000451,u_00384,2024-02-19T00:00:00,virtual,active,free
card_000452,u_00385,2023-03-17T00:00:00,virtual,active,free
card_000453,u_00386,2023-06-08T00:00:00,virtual,cancelled,free
card_000454,u_00387,2024-08-03T00:00:00,virtual,active,smart
card_000455,u_00387,2024-08-02T00:00:00,physical,cancelled,smart
card_000456,u_00388,2023-03-31T00:00:00,virtual,active,metal
card_000457,u_00388,2023-04-01T00:00:00,physical,active,metal
card_000458,u_00389,2023-05-07T00:00:00,virtual,cancelled,free
card_000459,u_00390,2024-09-15T00:00:00,virtual,active,smart
card_000460,u_00390,2024-09-15T00:00:00,physical,active,smart
card_000461,u_00391,2024-06-19T00:00:00,virtual,active,smart
card_000462,u_00391,2024-06-20T00:00:00,physical,active,smart
card_000463,u_00392,2024-04-10T00:00:00,virtual,active,smart
card_000464,u_00393,2023-11-02T00:00:00,virtual,active,free
card_000465,u_00394,2023-11-09T00:00:00,virtual,active,free
card_000466,u_00395,2024-09-18T00:00:00,virtual,active,free
card_000467,u_00396,2023-08-06T00:00:00,virtual,cancelled,free
card_000468,u_00397,2023-10-03T00:00:00,virtual,active,smart
card_000469,u_00398,2023-06-15T00:00:00,virtual,active,smart
card_000470,u_00399,2023-06-30T00:00:00,virtual,cancelled,smart
card_000471,u_00400,2023-06-10T00:00:00,virtual,active,free
card_000472,u_00401,2024-02-27T00:00:00,virtual,active,free
card_000473,u_00402,2024-09-05T00:00:00,virtual,active,free
card_000474,u_00403,2023-10-27T00:00:00,virtual,active,smart
card_000475,u_00403,2023-10-30T00:00:00,physical,active,smart
card_000476,u_00404,2023-08-29T00:00:00,virtual,active,free
card_000477,u_00405,2023-10-19T00:00:00,virtual,active,free
card_000478,u_00406,2023-03-16T00:00:00,virtual,active,free
card_000479,u_00407,2023-09-28T00:00:00,virtual,active,free
card_000480,u_00408,2024-03-15T00:00:00,virtual,blocked,smart
card_000481,u_00408,2024-03-16T00:00:00,physical,active,smart
card_000482,u_00409,2024-07-11T00:00:00,virtual,active,metal
card_000483,u_00409,2024-07-13T00:00:00,physical,active,metal
card_000484,u_00410,2024-10-26T00:00:00,virtual,active,metal
card_000485,u_00410,2024-10-26T00:00:00,physical,active,metal
card_000486,u_00411,2023-10-02T00:00:00,virtual,blocked,free
card_000487,u_00412,2023-03-16T00:00:00,virtual,active,free
card_000488,u_00413,2023-06-20T00:00:00,virtual,active,free
card_000489,u_00414,2024-09-02T00:00:00,virtual,active,free
card_000490,u_00415,2024-03-28T00:00:00,virtual,active,free
card_000491,u_00416,2024-04-28T00:00:00,virtual,active,metal
card_000492,u_00417,2024-02-19T00:00:00,virtual,active,free
card_000493,u_00418,2024-06-01T00:00:00,virtual,active,free
card_000494,u_00419,2024-03-29T00:00:00,virtual,blocked,smart
card_000495,u_00419,2024-03-25T00:00:00,physical,active,smart
card_000496,u_00420,2024-09-06T00:00:00,virtual,active,free
card_000497,u_00421,2024-03-21T00:00:00,virtual,cancelled,free
card_000498,u_00422,2024-09-11T00:00:00,virtual,active,metal
card_000499,u_00422,2024-09-10T00:00:00,physical,active,metal
card_000500,u_00423,2023-01-29T00:00:00,virtual,active,free
card_000501,u_00424,2023-08-25T00:00:00,virtual,active,free
card_000502,u_00425,2024-11-19T00:00:00,virtual,active,metal
card_000503,u_00426,2024-08-16T00:00:00,virtual,blocked,free
card_000504,u_00427,2023-06-29T00:00:00,virtual,active,free
card_000505,u_00428,2024-06-18T00:00:00,virtual,active,free
card_000506,u_00429,2023-10-12T00:00:00,virtual,active,free
card_000507,u_00430,2024-08-27T00:00:00,virtual,active,metal
card_000508,u_00431,2024-10-14T00:00:00,virtual,active,free
card_000509,u_00432,2023-04-07T00:00:00,virtual,active,free
card_000510,u_00433,2023-12-24T00:00:00,virtual,active,free
card_000511,u_00434,2023-12-09T00:00:00,virtual,active,free
card_000512,u_00435,2024-11-18T00:00:00,virtual,active,free
card_000513,u_00436,2023-06-15T00:00:00,virtual,active,smart
card_000514,u_00436,2023-06-15T00:00:00,physical,cancelled,smart
card_000515,u_00437,2024-03-01T00:00:00,virtual,active,free
card_000516,u_00438,2023-10-27T00:00:00,virtual,active,free
card_000517,u_00439,2024-07-17T00:00:00,virtual,active,metal
card_000518,u_00439,2024-07-17T00:00:00,physical,active,metal
card_000519,u_00440,2024-04-10T00:00:00,virtual,blocked,free
card_000520,u_00441,2023-11-23T00:00:00,virtual,active,free
card_000521,u_00442,2023-11-30T00:00:00,virtual,active,smart
card_000522,u_00443,2024-02-20T00:00:00,virtual,active,free
card_000523,u_00444,2024-11-04T00:00:00,virtual,active,smart
card_000524,u_00445,2024-03-01T00:00:00,virtual,blocked,free
card_000525,u_00446,2023-07-17T00:00:00,virtual,active,free
card_000526,u_00447,2024-09-30T00:00:00,virtual,active,free
card_000527,u_00448,2024-10-05T00:00:00,virtual,active,free
card_000528,u_00449,2023-02-27T00:00:00,virtual,active,free
card_000529,u_00450,2023-10-02T00:00:00,virtual,active,free
card_000530,u_00451,2023-10-24T00:00:00,virtual,active,free
card_000531,u_00452,2024-05-13T00:00:00,virtual,active,smart
card_000532,u_00452,2024-05-12T00:00:00,physical,active,smart
card_000533,u_00453,2023-02-02T00:00:00,virtual,blocked,smart
card_000534,u_00453,2023-01-31T00:00:00,physical,active,smart
card_000535,u_00454,2023-06-13T00:00:00,virtual,blocked,free
card_000536,u_00455,2024-07-19T00:00:00,virtual,blocked,free
card_000537,u_00456,2024-07-21T00:00:00,virtual,active,free
card_000538,u_00457,2023-04-07T00:00:00,virtual,active,free
card_000539,u_00458,2023-04-28T00:00:00,virtual,active,metal
card_000540,u_00458,2023-04-30T00:00:00,physical,active,metal
card_000541,u_00459,2023-05-02T00:00:00,virtual,active,smart
card_000542,u_00459,2023-05-05T00:00:00,physical,active,smart
card_000543,u_00460,2024-05-27T00:00:00,virtual,active,metal
card_000544,u_00461,2024-06-07T00:00:00,virtual,active,free
card_000545,u_00462,2024-03-04T00:00:00,virtual,active,free
card_000546,u_00463,2024-04-30T00:00:00,virtual,active,free
card_000547,u_00464,2024-04-12T00:00:00,virtual,active,metal
card_000548,u_00464,2024-04-17T00:00:00,physical,active,metal
card_000549,u_00465,2024-01-29T00:00:00,virtual,active,smart
card_000550,u_00466,2024-09-10T00:00:00,virtual,active,free
card_000551,u_00467,2023-03-18T00:00:00,virtual,active,free
card_000552,u_00468,2024-03-02T00:00:00,virtual,cancelled,smart
card_000553,u_00468,2024-02-29T00:00:00,physical,active,smart
card_000554,u_00469,2024-06-08T00:00:00,virtual,active,smart
card_000555,u_00469,2024-06-03T00:00:00,physical,active,smart
card_000556,u_00470,2023-01-06T00:00:00,virtual,cancelled,free
card_000557,u_00471,2023-11-05T00:00:00,virtual,active,free
card_000558,u_00472,2023-06-05T00:00:00,virtual,active,free
card_000559,u_00473,2024-07-09T00:00:00,virtual,active,free
card_000560,u_00474,2023-12-25T00:00:00,virtual,active,free
card_000561,u_00475,2024-07-23T00:00:00,virtual,active,free
card_000562,u_00476,2024-04-12T00:00:00,virtual,active,smart
card_000563,u_00476,2024-04-12T00:00:00,physical,active,smart
card_000564,u_00477,2023-07-14T00:00:00,virtual,blocked,metal
card_000565,u_00478,2024-08-10T00:00:00,virtual,active,free
card_000566,u_00479,2023-08-30T00:00:00,virtual,active,free
card_000567,u_00480,2023-02-16T00:00:00,virtual,active,free
card_000568,u_00481,2024-04-30T00:00:00,virtual,active,free
card_000569,u_00482,2024-02-05T00:00:00,virtual,cancelled,free
card_000570,u_00483,2024-05-25T00:00:00,virtual,active,free
card_000571,u_00484,2023-05-15T00:00:00,virtual,active,smart
card_000572,u_00485,2023-04-13T00:00:00,virtual,active,free
card_000573,u_00486,2023-04-18T00:00:00,virtual,active,smart
card_000574,u_00487,2023-01-21T00:00:00,virtual,active,free
card_000575,u_00488,2024-02-29T00:00:00,virtual,active,free
card_000576,u_00489,2023-03-21T00:00:00,virtual,cancelled,metal
card_000577,u_00490,2023-10-02T00:00:00,virtual,active,free
card_000578,u_00491,2024-10-04T00:00:00,virtual,active,smart
card_000579,u_00492,2024-10-30T00:00:00,virtual,active,free
card_000580,u_00493,2023-12-08T00:00:00,virtual,active,free
card_000581,u_00494,2023-11-24T00:00:00,virtual,active,free
card_000582,u_00495,2024-07-10T00:00:00,virtual,active,smart
card_000583,u_00496,2024-09-28T00:00:00,virtual,active,free
card_000584,u_00497,2023-09-01T00:00:00,virtual,active,smart
card_000585,u_00498,2023-08-23T00:00:00,virtual,active,smart
card_000586,u_00498,2023-08-22T00:00:00,physical,active,smart
card_000587,u_00499,2024-03-20T00:00:00,virtual,active,smart
card_000588,u_00500,2024-10-11T00:00:00,virtual,active,free
card_000589,u_00501,2024-04-01T00:00:00,virtual,active,metal
card_000590,u_00501,2024-04-03T00:00:00,physical,active,metal
card_000591,u_00502,2023-11-05T00:00:00,virtual,blocked,free
card_000592,u_00503,2023-02-22T00:00:00,virtual,active,free
card_000593,u_00504,2023-03-04T00:00:00,virtual,active,free
card_000594,u_00505,2024-01-03T00:00:00,virtual,cancelled,free
card_000595,u_00506,2024-03-21T00:00:00,virtual,active,metal
card_000596,u_00507,2023-09-13T00:00:00,virtual,active,smart
card_000597,u_00508,2024-08-05T00:00:00,virtual,active,free
card_000598,u_00509,2023-06-24T00:00:00,virtual,active,free
card_000599,u_00510,2023-03-25T00:00:00,virtual,active,free
card_000600,u_00511,2024-09-27T00:00:00,virtual,active,free
card_000601,u_00512,2024-05-27T00:00:00,virtual,active,free
card_000602,u_00513,2023-08-30T00:00:00,virtual,active,free
card_000603,u_00514,2024-10-19T00:00:00,virtual,active,smart
card_000604,u_00514,2024-10-18T00:00:00,physical,active,smart
card_000605,u_00515,2024-04-16T00:00:00,virtual,active,smart
card_000606,u_00515,2024-04-15T00:00:00,physical,active,smart
card_000607,u_00516,2024-11-17T00:00:00,virtual,active,smart
card_000608,u_00517,2024-04-22T00:00:00,virtual,blocked,free
card_000609,u_00518,2024-11-27T00:00:00,virtual,active,smart
card_000610,u_00518,2024-11-26T00:00:00,physical,active,smart
card_000611,u_00519,2023-03-20T00:00:00,virtual,active,smart
card_000612,u_00519,2023-03-19T00:00:00,physical,active,smart
card_000613,u_00520,2023-12-25T00:00:00,virtual,active,metal
card_000614,u_00520,2023-12-22T00:00:00,physical,blocked,metal
card_000615,u_00521,2024-10-16T00:00:00,virtual,active,free
card_000616,u_00522,2023-09-18T00:00:00,virtual,active,free
card_000617,u_00523,2023-11-09T00:00:00,virtual,active,smart
card_000618,u_00524,2024-01-30T00:00:00,virtual,active,free
card_000619,u_00525,2023-04-25T00:00:00,virtual,active,smart
card_000620,u_00526,2024-01-28T00:00:00,virtual,active,free
card_000621,u_00527,2024-08-15T00:00:00,virtual,active,smart
card_000622,u_00527,2024-08-14T00:00:00,physical,active,smart
card_000623,u_00528,2023-11-04T00:00:00,virtual,active,free
card_000624,u_00529,2024-11-07T00:00:00,virtual,active,smart
card_000625,u_00530,2023-10-11T00:00:00,virtual,active,free
card_000626,u_00531,2024-08-06T00:00:00,virtual,active,metal
card_000627,u_00532,2024-09-13T00:00:00,virtual,active,free
card_000628,u_00533,2023-10-26T00:00:00,virtual,active,free
card_000629,u_00534,2024-09-13T00:00:00,virtual,active,smart
card_000630,u_00535,2023-08-14T00:00:00,virtual,active,free
card_000631,u_00536,2024-10-02T00:00:00,virtual,active,smart
card_000632,u_00537,2024-11-27T00:00:00,virtual,active,free
card_000633,u_00538,2024-10-08T00:00:00,virtual,active,free
card_000634,u_00539,2024-10-09T00:00:00,virtual,active,free
card_000635,u_00540,2023-11-18T00:00:00,virtual,active,free
card_000636,u_00541,2023-02-04T00:00:00,virtual,active,free
card_000637,u_00542,2023-05-20T00:00:00,virtual,active,free
card_000638,u_00543,2023-10-31T00:00:00,virtual,active,smart
card_000639,u_00544,2024-03-05T00:00:00,virtual,active,free
card_000640,u_00545,2023-07-28T00:00:00,virtual,active,smart
card_000641,u_00546,2024-07-10T00:00:00,virtual,active,free
card_000642,u_00547,2024-06-30T00:00:00,virtual,active,smart
card_000643,u_00547,2024-07-01T00:00:00,physical,active,smart
card_000644,u_00548,2023-06-19T00:00:00,virtual,active,free
card_000645,u_00549,2024-05-13T00:00:00,virtual,active,free
card_000646,u_00550,2023-12-14T00:00:00,virtual,active,free
card_000647,u_00551,2024-04-28T00:00:00,virtual,active,free
card_000648,u_00552,2023-05-28T00:00:00,virtual,active,free
card_000649,u_00553,2024-11-26T00:00:00,virtual,active,smart
card_000650,u_00554,2024-07-24T00:00:00,virtual,active,smart
card_000651,u_00554,2024-07-27T00:00:00,physical,blocked,smart
card_000652,u_00555,2023-04-05T00:00:00,virtual,active,smart
card_000653,u_00555,2023-04-05T00:00:00,physical,active,smart
card_000654,u_00556,2023-01-16T00:00:00,virtual,blocked,free
card_000655,u_00557,2024-07-08T00:00:00,virtual,active,free
card_000656,u_00558,2024-04-10T00:00:00,virtual,blocked,smart
card_000657,u_00558,2024-04-11T00:00:00,physical,active,smart
card_000658,u_00559,2024-11-21T00:00:00,virtual,active,smart
card_000659,u_00560,2024-08-23T00:00:00,virtual,active,free
card_000660,u_00561,2024-10-16T00:00:00,virtual,active,free
card_000661,u_00562,2023-04-22T00:00:00,virtual,active,free
card_000662,u_00563,2024-04-29T00:00:00,virtual,active,free
card_000663,u_00564,2024-09-28T00:00:00,virtual,active,smart
card_000664,u_00564,2024-09-26T00:00:00,physical,active,smart
card_000665,u_00565,2024-09-21T00:00:00,virtual,cancelled,free
card_000666,u_00566,2024-10-29T00:00:00,virtual,active,smart
card_000667,u_00566,2024-10-30T00:00:00,physical,blocked,smart
card_000668,u_00567,2024-10-17T00:00:00,virtual,active,free
card_000669,u_00568,2023-11-08T00:00:00,virtual,active,free
card_000670,u_00569,2023-05-03T00:00:00,virtual,active,metal
card_000671,u_00570,2023-02-16T00:00:00,virtual,active,free
card_000672,u_00571,2023-11-10T00:00:00,virtual,active,free
card_000673,u_00572,2023-04-29T00:00:00,virtual,active,metal
card_000674,u_00572,2023-05-02T00:00:00,physical,active,metal
card_000675,u_00573,2023-08-30T00:00:00,virtual,active,free
card_000676,u_00574,2024-02-06T00:00:00,virtual,blocked,free
card_000677,u_00575,2024-01-17T00:00:00,virtual,active,free
card_000678,u_00576,2024-08-29T00:00:00,virtual,active,free
card_000679,u_00577,2024-03-05T00:00:00,virtual,blocked,free
card_000680,u_00578,2024-05-19T00:00:00,virtual,active,free
card_000681,u_00579,2023-10-14T00:00:00,virtual,cancelled,metal
card_000682,u_00580,2024-01-17T00:00:00,virtual,active,free
card_000683,u_00581,2024-03-30T00:00:00,virtual,active,free
card_000684,u_00582,2023-08-30T00:00:00,virtual,active,smart
card_000685,u_00583,2023-04-17T00:00:00,virtual,active,free
card_000686,u_00584,2024-07-11T00:00:00,virtual,active,free
card_000687,u_00585,2023-03-09T00:00:00,virtual,active,free
card_000688,u_00586,2023-10-14T00:00:00,virtual,active,free
card_000689,u_00587,2023-05-07T00:00:00,virtual,active,smart
card_000690,u_00588,2023-04-05T00:00:00,virtual,active,free
card_000691,u_00589,2024-10-20T00:00:00,virtual,active,smart
card_000692,u_00589,2024-10-21T00:00:00,physical,blocked,smart
card_000693,u_00590,2023-02-24T00:00:00,virtual,active,free
card_000694,u_00591,2023-09-12T00:00:00,virtual,blocked,free
card_000695,u_00592,2024-08-06T00:00:00,virtual,active,free
card_000696,u_00593,2023-03-15T00:00:00,virtual,active,smart
card_000697,u_00593,2023-03-16T00:00:00,physical,active,smart
card_000698,u_00594,2024-08-28T00:00:00,virtual,blocked,smart
card_000699,u_00595,2023-08-27T00:00:00,virtual,blocked,free
card_000700,u_00596,2023-06-02T00:00:00,virtual,active,metal
card_000701,u_00597,2023-10-13T00:00:00,virtual,blocked,free
card_000702,u_00598,2023-05-18T00:00:00,virtual,active,free
card_000703,u_00599,2023-06-30T00:00:00,virtual,active,smart
card_000704,u_00600,2024-11-11T00:00:00,virtual,blocked,free
card_000705,u_00601,2023-05-18T00:00:00,virtual,blocked,free
card_000706,u_00602,2024-01-02T00:00:00,virtual,active,free
card_000707,u_00603,2024-08-29T00:00:00,virtual,active,smart
card_000708,u_00603,2024-08-27T00:00:00,physical,blocked,smart
card_000709,u_00604,2023-01-20T00:00:00,virtual,cancelled,free
card_000710,u_00605,2023-10-02T00:00:00,virtual,active,free
card_000711,u_00606,2023-05-11T00:00:00,virtual,active,smart
card_000712,u_00607,2024-06-25T00:00:00,virtual,active,free
card_000713,u_00608,2023-03-07T00:00:00,virtual,active,free
card_000714,u_00609,2024-04-09T00:00:00,virtual,blocked,metal
card_000715,u_00609,2024-04-05T00:00:00,physical,active,metal
card_000716,u_00610,2024-06-13T00:00:00,virtual,active,free
card_000717,u_00611,2024-04-10T00:00:00,virtual,active,smart
card_000718,u_00612,2024-09-25T00:00:00,virtual,active,free
card_000719,u_00613,2024-11-08T00:00:00,virtual,active,free
card_000720,u_00614,2024-04-19T00:00:00,virtual,active,free
card_000721,u_00615,2023-03-05T00:00:00,virtual,active,free
card_000722,u_00616,2024-02-20T00:00:00,virtual,active,free
card_000723,u_00617,2023-04-23T00:00:00,virtual,blocked,free
card_000724,u_00618,2024-03-31T00:00:00,virtual,active,free
card_000725,u_00619,2023-03-26T00:00:00,virtual,active,free
card_000726,u_00620,2024-09-17T00:00:00,virtual,active,free
card_000727,u_00621,2023-03-13T00:00:00,virtual,active,metal
card_000728,u_00622,2023-10-10T00:00:00,virtual,active,free
card_000729,u_00623,2024-01-29T00:00:00,virtual,active,free
card_000730,u_00624,2024-04-12T00:00:00,virtual,active,free
card_000731,u_00625,2023-04-14T00:00:00,virtual,active,metal
card_000732,u_00625,2023-04-13T00:00:00,physical,blocked,metal
card_000733,u_00626,2024-11-03T00:00:00,virtual,active,free
card_000734,u_00627,2024-03-20T00:00:00,virtual,active,smart
card_000735,u_00628,2023-08-27T00:00:00,virtual,active,free
card_000736,u_00629,2023-12-19T00:00:00,virtual,blocked,free
card_000737,u_00630,2024-02-18T00:00:00,virtual,cancelled,smart
card_000738,u_00630,2024-02-17T00:00:00,physical,blocked,smart
card_000739,u_00631,2023-04-08T00:00:00,virtual,blocked,free
